office,num,cat,addr,build_area,land_area,price,lowest,result,date,status,low_per,res_per,comment
서울동부2계,2019-832,아파트,"서울특별시 성동구 상왕십리동 811, 212동 14층1402호 (상왕십리동,텐즈힐)",29.98㎡ (9.07평),16.58㎡ (5.02평),"462,000,000","462,000,000","476,486,200",2020-02-10(10:00),매각,100%,103%,지분매각
서울북부2계,2019-3752,아파트,"서울특별시 도봉구 도봉동 87, 4동 7층715호 (도봉동,삼환도봉아파트)",73.89㎡ (22.35평),40.55㎡ (12.27평),"373,000,000","298,400,000","402,799,900",2020-02-10(10:00),매각,80%,108%,
서울북부1계,2019-4939,아파트,"서울특별시 노원구 상계동 1285, 103동 9층901호 (상계동,동아불암아파트)",84.9㎡ (25.68평),27.305㎡ (8.26평),"484,000,000","387,200,000","470,777,799",2020-02-10(10:00),매각,80%,97%,
서울북부1계,2019-6201,아파트,"서울특별시 강북구 번동 657, 101동 16층1604호 (미아동,번동동문아파트)",84.86㎡ (25.67평),28.01㎡ (8.47평),"432,000,000","432,000,000","472,320,000",2020-02-10(10:00),매각,100%,109%,
서울북부1계,2019-6836,아파트,"서울특별시 노원구 상계동 1068, 12층1208호 (상계동,상계5지역중앙하이츠아파트)",84.87㎡ (25.67평),38.83㎡ (11.75평),"387,000,000","387,000,000","387,000,500",2020-02-10(10:00),매각,100%,100%,
서울동부2계,2019-51854,아파트,"서울특별시 송파구 문정동 618, 송파파크하비오푸르지오108동 17층1704호 (문정동,파크하비오)",84.934㎡ (25.69평),17.578㎡ (5.32평),"1,090,000,000","1,090,000,000",,2020-02-10(10:00),배당종결,100%,,
서울북부2계,2019-102574,아파트,"서울특별시 강북구 번동 118-15, 902호 (번동,꿈의숲 수림채아파트)",112.29㎡ (33.97평),45.16㎡ (13.66평),"395,000,000","395,000,000","398,888,000",2020-02-10(10:00),매각,100%,101%,
서울북부1계,2019-105825,아파트,"서울특별시 노원구 상계동 670, 908동 12층1211호 (상계동,상계주공아파트)",45.9㎡ (13.88평),28.54㎡ (8.63평),"293,000,000","293,000,000",,2020-02-10(10:00),배당종결,100%,,
서울중앙2계,2019-1986,아파트,"서울특별시 강남구 역삼동 828-28, 2층208호 (역삼동,역삼동이지소울리더)",27.67㎡ (8.37평),14.403㎡ (4.36평),"360,000,000","288,000,000","325,111,110",2020-02-06(10:00),매각,80%,90%,
서울중앙2계,2019-100463,아파트,"서울특별시 종로구 평창동 66-1, 2층201호 (평창동,엘리시아)",200.19㎡ (60.56평),115.21㎡ (34.85평),"1,670,000,000","855,040,000",,2020-02-06(10:00),배당종결,51%,,
서울중앙2계,2019-102063,아파트,"서울특별시 동작구 대방동 500, 101동 18층1801호 (대방동,성원아파트)",84.32㎡ (25.51평),27.59㎡ (8.35평),"867,000,000","867,000,000","868,000,000",2020-02-06(10:00),매각,100%,100%,
서울중앙4계,2019-4138,아파트,"서울특별시 관악구 봉천동 1713, 302동 3층301호 (봉천동,낙성대현대홈타운)",114.919㎡ (34.76평),47.92㎡ (14.5평),"825,000,000","660,000,000","815,159,000",2020-02-05(10:00),매각,80%,99%,
서울중앙8계,2017-5809,아파트,"서울특별시 강남구 도곡동 467-17, 에프동 29층2901호 (도곡동,타워팰리스)",163.28㎡ (49.39평),23.329㎡ (7.06평),"2,000,000,000","2,000,000,000","2,205,000,000",2020-01-22(10:00),매각,100%,110%,
서울중앙8계,2019-100951,아파트,"서울특별시 강남구 도곡동 467-17, 이동 34층3402호 (도곡동,타워팰리스)",97.92㎡ (29.62평),13.99㎡ (4.23평),"1,530,000,000","979,200,000","1,170,380,000",2020-01-22(10:00),매각,64%,76%,지분매각
서울중앙8계,2019-101855,아파트,"서울특별시 관악구 봉천동 1706, 102동 5층501호 (봉천동,봉천우성아파트)",84.96㎡ (25.7평),28.02㎡ (8.48평),"697,000,000","557,600,000",,2020-01-22(10:00),배당종결,80%,,
서울서부5계,2019-2045,아파트,"서울특별시 마포구 도화동 550, 110동 6층603호 (도화동,삼성아파트)",114.74㎡ (34.71평),49.55㎡ (14.99평),"1,270,000,000","1,016,000,000",,2020-01-21(10:00),배당종결,80%,,대항력있는임차인
서울서부7계,2019-2434,아파트,"서울특별시 마포구 서교동 490, 아파트동 21층102동2101호 (서교동,메세나폴리스)",142.034㎡ (42.97평),26.39㎡ (7.98평),"1,730,000,000","1,384,000,000","1,501,000,000",2020-01-21(10:00),매각,80%,87%,법정지상권
서울서부7계,2019-52354,아파트,"서울특별시 은평구 신사동 155-1, 1동 1층213호 (신사동,신성아파트)",61.32㎡ (18.55평),38.04㎡ (11.51평),"252,000,000","201,600,000","259,999,999",2020-01-21(10:00),매각,80%,103%,
서울북부8계,2019-3080,아파트,"서울특별시 동대문구 장안동 336, 106동 15층1505호 (장안동,장안현대홈타운)",133.72㎡ (40.45평),53.603㎡ (16.21평),"840,000,000","672,000,000",,2020-01-20(10:00),배당종결,80%,,공동담보
서울북부5계,2019-4663,아파트,"서울특별시 도봉구 도봉동 601-14, 2층203호 (도봉동,명성리치빌)",49.32㎡ (14.92평),26.8㎡ (8.11평),"224,000,000","143,360,000","173,633,000",2020-01-20(10:00),매각,64%,78%,
서울북부5계,2019-6454,아파트,"서울특별시 중랑구 신내동 479, 1동 7층706호 (신내동,중앙하이츠아파트)",84.97㎡ (25.7평),37.94㎡ (11.48평),"448,000,000","358,400,000","439,900,000",2020-01-20(10:00),매각,80%,98%,대항력있는임차인
서울북부8계,2019-106224,아파트,"서울특별시 동대문구 장안동 466-5, 6층614호",12.946㎡ (3.92평),5.84㎡ (1.77평),"123,000,000","98,400,000",,2020-01-20(10:00),배당종결,80%,,
서울서부1계,2019-2991,아파트,"서울특별시 서대문구 북아현동 189-22, 6층602호",41.12㎡ (12.44평),20.35㎡ (6.16평),"345,000,000","276,000,000","301,000,000",2020-01-14(10:00),매각,80%,87%,대항력있는임차인
서울서부1계,2019-53104,아파트,"서울특별시 마포구 성산동 601, 108동 1층103호 (성산동,성산월드타운대림아파트)",84.689㎡ (25.62평),30.585㎡ (9.25평),"742,000,000","742,000,000","743,779,900",2020-01-14(10:00),매각,100%,100%,대항력있는임차인
서울서부1계,2019-53692,아파트,"서울특별시 은평구 구산동 159-10, 103동 5층501호 (구산동,브라운스톤 구산)",59.97㎡ (18.14평),32.6㎡ (9.86평),"390,000,000","390,000,000","397,970,000",2020-01-14(10:00),매각,100%,102%,
서울남부4계,2019-106429,아파트,"서울특별시 양천구 신월동 217-8, 6층 602호 (신월동,해주아파트)",59.59㎡ (18.03평),24.598㎡ (7.44평),"249,000,000","249,000,000","249,000,000",2020-01-14(10:00),매각,100%,100%,
서울북부4계,2018-12100,아파트,"서울특별시 도봉구 쌍문동 73, 2동 10층1005호",46.3㎡ (14.01평),29.22㎡ (8.84평),"244,000,000","195,200,000",,2020-01-13(10:00),배당종결,80%,,
서울북부4계,2018-103129,아파트,"서울특별시 노원구 월계동 781, 402동 15층1507호 (월계동,청백아파트)",49.77㎡ (15.06평),23.522㎡ (7.12평),"245,000,000","196,000,000",,2020-01-13(10:00),배당종결,80%,,대항력있는임차인
서울북부3계,2019-1282,아파트,"서울특별시 노원구 상계동 1313, 403동 10층1004호 (상계동,수락리버시티4단지)",84.88㎡ (25.68평),,"480,000,000","480,000,000","480,100,303",2020-01-13(10:00),매각,100%,100%,
서울북부3계,2019-5802,아파트,"서울특별시 성북구 정릉동 1016, 101동 8층803호 (정릉동,우방아파트)",84.92㎡ (25.69평),25.338㎡ (7.66평),"348,000,000","348,000,000","381,100,000",2020-01-13(10:00),매각,100%,110%,
서울북부4계,2019-100981,아파트,"서울특별시 성북구 돈암동 609-1, 212동 20층2003호 (돈암동,한진아파트)",152.25㎡ (46.06평),59.15㎡ (17.89평),"819,000,000","655,200,000",,2020-01-13(10:00),배당종결,80%,,대항력있는임차인
서울북부4계,2019-101168,아파트,"서울특별시 성북구 하월곡동 224, 102동 19층1901호 (하월곡동,샹그레빌아파트)",79.248㎡ (23.97평),30.599㎡ (9.26평),"516,000,000","412,800,000",,2020-01-13(10:00),배당종결,80%,,
서울북부3계,2019-101939,아파트,"서울특별시 동대문구 답십리동 80, 105동 11층1105호 (답십리동,답십리청솔우성아파트)",114.76㎡ (34.71평),51.515㎡ (15.58평),"703,000,000","703,000,000","704,400,000",2020-01-13(10:00),매각,100%,100%,
서울중앙10계,2019-2064,아파트,"서울특별시 관악구 신림동 1421-1, 9층907호 (신림동,신림큐브)",12.96㎡ (3.92평),4.414㎡ (1.34평),"134,000,000","85,760,000","105,763,700",2020-01-08(10:00),매각,64%,79%,
서울중앙10계,2019-3234,아파트,"서울특별시 관악구 봉천동 1706, 103동 2층205호 (봉천동,봉천우성아파트)",114.78㎡ (34.72평),37.85㎡ (11.45평),"699,000,000","559,200,000","632,000,900",2020-01-08(10:00),매각,80%,90%,대항력있는임차인
서울중앙10계,2019-3852,아파트,서울특별시 서초구 반포동  1016 에이아이디차관주택 26동 3층303호,24.17㎡ (7.31평),21.11㎡ (6.39평),"630,000,000","630,000,000","720,000,000",2020-01-08(10:00),매각,100%,114%,지분매각
서울남부1계,2019-6031,아파트,"서울특별시 강서구 화곡동 1091, 132동 3층302호 (화곡동,화곡푸르지오)",103.92㎡ (31.44평),58.24㎡ (17.62평),"787,000,000","629,600,000",,2020-01-08(10:00),배당종결,80%,,
서울남부1계,2019-6406,아파트,"서울특별시 금천구 독산동 987-11, 장미동 2층202호 (독산동,한아아파트)",84.6㎡ (25.59평),41.753㎡ (12.63평),"338,000,000","338,000,000","340,350,000",2020-01-08(10:00),매각,100%,101%,
서울남부1계,2019-101080,아파트,"서울특별시 양천구 목동 549, 103동 6층604호 (목동,목동금호베스트빌)",96.83㎡ (29.29평),50.094㎡ (15.15평),"708,000,000","708,000,000","708,000,000",2020-01-08(10:00),매각,100%,100%,
서울남부1계,2019-103482,아파트,"서울특별시 강서구 화곡동 354-23, 4층402호 (화곡동,벨라하우스)",29.05㎡ (8.79평),17.74㎡ (5.37평),"201,880,000","161,504,000",,2020-01-08(10:00),배당종결,80%,,
서울중앙10계,2019-103943,아파트,"서울특별시 동작구 상도동 521, 120동 2층201호 (상도동,상도더?아파트)",59.99㎡ (18.15평),32.101㎡ (9.71평),"755,000,000","755,000,000","826,770,000",2020-01-08(10:00),매각,100%,110%,
서울남부1계,2019-104980,아파트,"서울특별시 양천구 신정동 911-11, 3층301호",94.98㎡ (28.73평),39.52㎡ (11.95평),"402,000,000","321,600,000",,2020-01-08(10:00),배당종결,80%,,
서울서부6계,2018-6385,아파트,"서울특별시 용산구 한강로1가 50-1, 27층에이-2701호 (한강로1가,용산파크자이)",162.04㎡ (49.02평),27.198㎡ (8.23평),"1,590,000,000","1,590,000,000","1,701,112,000",2020-01-07(10:00),매각,100%,107%,공유물분할경매
서울서부6계,2018-53848,아파트,"서울특별시 서대문구 홍은동 186-25, 12층1202호 (홍은동,서강아파트2차)",139.58㎡ (42.22평),57.88㎡ (17.51평),"566,000,000","362,240,000",,2020-01-07(10:00),배당종결,64%,,
서울남부3계,2019-19,아파트,"서울특별시 구로구 구로동 1281, 106동 20층2002호 (구로동,한일유앤아이아파트)",84.962㎡ (25.7평),35.447㎡ (10.72평),"509,000,000","407,200,000",,2020-01-07(10:00),배당종결,80%,,
서울중앙3계,2019-2682,아파트,서울특별시 서초구 서초동  1683 서초4차현대아파트 101동 9층902호,52.36㎡ (15.84평),20.577㎡ (6.22평),"713,000,000","713,000,000","968,880,000",2020-01-07(10:00),매각,100%,136%,
서울서부6계,2019-3727,아파트,"서울특별시 마포구 마포동 449, 5층502호 (마포동,마포비체힐1리버뷰)",16.624㎡ (5.03평),11.472㎡ (3.47평),"133,000,000","106,400,000",,2020-01-07(10:00),배당종결,80%,,
서울서부6계,2019-4249,아파트,"서울특별시 마포구 대흥동 660, 108동 20층2003호 (대흥동,마포태영아파트)",84.77㎡ (25.64평),27.95㎡ (8.45평),"1,030,000,000","1,030,000,000","1,083,000,000",2020-01-07(10:00),매각,100%,105%,
서울남부3계,2019-4912,아파트,"서울특별시 강서구 내발산동 672-15, 5층501호 (내발산동,원다벨라빌아파트)",84.985㎡ (25.71평),42.22㎡ (12.77평),"543,000,000","434,400,000",,2020-01-07(10:00),배당종결,80%,,대항력있는임차인
서울남부3계,2019-5038,아파트,"서울특별시 영등포구 신길동 897-2, 101동 7층703호 (신길동,삼환아파트)",14.88㎡ (4.5평),7.25㎡ (2.19평),"150,000,000","150,000,000","160,000,000",2020-01-07(10:00),매각,100%,107%,지분매각
서울서부6계,2019-50501,아파트,"서울특별시 은평구 신사동 359, 101동 3층301호 (신사동,현대아파트)",84.17㎡ (25.46평),39.51㎡ (11.95평),"370,000,000","370,000,000","411,210,000",2020-01-07(10:00),매각,100%,111%,
서울북부2계,2018-11350,아파트,"서울특별시 동대문구 장안동 372-16, 비동 10층1004호 (장안동,청솔아파트)",53.79㎡ (16.27평),12.89㎡ (3.9평),"291,000,000","232,800,000","260,500,000",2020-01-06(10:00),매각,80%,90%,"대항력있는임차인,선순위임차권"
서울동부1계,2019-1798,아파트,"서울특별시 강동구 암사동 508, 103동 3층303호 (암사동,삼성광나루아파트)",157.24㎡ (47.56평),53.29㎡ (16.12평),"998,000,000","798,400,000",,2020-01-06(10:00),배당종결,80%,,대항력있는임차인
서울동부1계,2019-52673,아파트,"서울특별시 강동구 길동 384-1, 17층1705호 (길동,한빛아파트)",60.1㎡ (18.18평),11.5㎡ (3.48평),"342,000,000","342,000,000","420,000,000",2020-01-06(10:00),매각,100%,123%,
서울동부1계,2019-52772,아파트,"서울특별시 송파구 마천동 9, 4층404호 (마천동,아남아파트)",82.13㎡ (24.84평),31.55㎡ (9.54평),"498,000,000","498,000,000","535,600,000",2020-01-06(10:00),매각,100%,108%,
서울북부2계,2019-102994,아파트,"서울특별시 노원구 상계동 647, 1204동 12층1208호 (상계동,상계주공아파트)",41.3㎡ (12.49평),28.02㎡ (8.48평),"298,000,000","298,000,000","299,000,000",2020-01-06(10:00),매각,100%,100%,
서울중앙4계,2019-103172,아파트,서울특별시 서초구 서초동  1506-47 신구블레스벨리 3층302호,152.48㎡ (46.12평),58.5㎡ (17.7평),"1,240,000,000","992,000,000","1,156,900,000",2019-12-26(10:00),매각,80%,93%,대항력있는임차인
서울동부3계,2019-1194,아파트,"서울특별시 성동구 마장동 822, 102동 14층1401호 (마장동,마장동신성미소지움)",84.99㎡ (25.71평),37.59㎡ (11.37평),"720,000,000","720,000,000","731,800,000",2019-12-23(10:00),매각,100%,102%,
서울동부3계,2019-50981,아파트,"서울특별시 송파구 잠실동 19, 148동 13층1303호 (잠실동,잠실엘스)",84.8㎡ (25.65평),40.54㎡ (12.26평),"1,700,000,000","1,700,000,000","1,817,999,999",2019-12-23(10:00),매각,100%,107%,
서울중앙2계,2019-1351,아파트,"서울특별시 강남구 개포동 649, 9동 1층107호 (개포동,경남아파트)",182.2㎡ (55.12평),89.66㎡ (27.12평),"2,340,000,000","2,340,000,000","2,375,000,000",2019-12-19(10:00),매각,100%,101%,
서울중앙2계,2019-102575,아파트,"서울특별시 서초구 서초동 1685, 20동 5층502호 (서초동,서초삼풍아파트)",165.92㎡ (50.19평),24.58㎡ (7.44평),"2,540,000,000","2,540,000,000","2,616,260,000",2019-12-19(10:00),매각,100%,103%,
서울남부11계,2019-104102,아파트,"서울특별시 양천구 목동 907-14, 8층803호 (목동,벽산미라지타워)",148.22㎡ (44.84평),18.12㎡ (5.48평),"1,070,000,000","1,070,000,000","1,073,500,000",2019-12-18(10:00),매각,100%,100%,
서울중앙1계,2018-102097,아파트,"서울특별시 강남구 역삼동  729-37  2층202호   
서울특별시 강남구 역삼동 729-37",84.78㎡ (25.65평),31.82㎡ (9.63평),"760,000,000","760,000,000","806,999,990",2019-12-17(10:00),매각,100%,106%,
서울서부7계,2019-51214,아파트,"서울특별시 은평구 역촌동 10-28, 4층402호 (역촌동,유니캐슬)",27.19㎡ (8.22평),17.83㎡ (5.39평),"167,000,000","133,600,000","133,700,000",2019-12-17(10:00),매각,80%,80%,
서울서부7계,2019-51894,아파트,"서울특별시 은평구 구산동 224, 108동 8층802호 (구산동,경남아너스빌)",84.69㎡ (25.62평),38.886㎡ (11.76평),"427,000,000","427,000,000","427,890,500",2019-12-17(10:00),매각,100%,100%,
서울서부5계,2019-52781,아파트,"서울특별시 은평구 불광동 248, 7동 11층1102호 (불광동,미성아파트)",66.7㎡ (20.18평),35.95㎡ (10.87평),"520,000,000","520,000,000","552,899,900",2019-12-17(10:00),매각,100%,106%,
서울북부8계,2019-4830,아파트,"서울특별시 도봉구 방학동 444-31, 나동 8층802호",46.86㎡ (14.18평),24.61㎡ (7.44평),"182,000,000","145,600,000","163,890,000",2019-12-16(10:00),매각,80%,90%,
서울북부8계,2019-5079,아파트,서울특별시 노원구 중계동  503 중계그린아파트 111동 5층501호,59.87㎡ (18.11평),38.393㎡ (11.61평),"416,000,000","332,800,000","411,800,000",2019-12-16(10:00),매각,80%,99%,
서울북부8계,2019-5222,아파트,"서울특별시 도봉구 도봉동 30-1, 104동 3층306호 (도봉동,도봉한신아파트)",84.94㎡ (25.69평),34.047㎡ (10.3평),"405,000,000","324,000,000","393,200,200",2019-12-16(10:00),매각,80%,97%,대항력있는임차인
