office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment,floor_cat,build_area_grade,land,date_ym,result,comment_val,gu,dong0
서울남부11계,2019-8655,2019,아파트,"서울특별시 강서구 화곡동 1159, 126동 10층1002호 (화곡동,우장산아이파크이편한세상)",,화곡동,1159,126동,1002호,10.0,우장산아이파크이편한세상,84.97,40.282,936000000,936000000,1076400000.0,2020-10-14,2020,10,14,매각,100,115.0,,8~12층,중형,1,202010,1,0,강서구,서울특별시 강서구 화곡동
서울남부11계,2019-9214,2019,아파트,"서울특별시 영등포구 영등포동8가 51-1, 13층1305호 (영등포동8가,메이준)",,영등포동8가,51-1,0,1305호,13.0,메이준,12.23,2.95,127000000,81280000,96100000.0,2020-10-14,2020,10,14,매각,64,76.0,,13~20층,소형,1,202010,1,0,영등포구,서울특별시 영등포구 영등포동8가
서울남부11계,2019-9214,2019,아파트,"서울특별시 구로구 구로동 104-3, 12층1207호 (구로동,그린플러스구로해담채3)",,구로동,104-3,0,1207호,12.0,그린플러스구로해담채3,13.39,2.7336,130000000,83200000,90900000.0,2020-10-14,2020,10,14,매각,64,70.0,,8~12층,소형,1,202010,1,0,구로구,서울특별시 구로구 구로동
서울중앙4계,2019-108757,2019,아파트,"서울특별시 강남구 개포동 177, 1동 6층 601호 (개포동,현대아파트)",,개포동,177,1동,601호,6.0,현대아파트,163.85,117.47,2470000000,2470000000,2910000000.0,2020-10-14,2020,10,14,매각,100,118.0,,4~7층,초대형,1,202010,1,0,강남구,서울특별시 강남구 개포동
서울중앙4계,2019-9591,2019,아파트,"서울특별시 관악구 신림동 1727, 101동 20층2003호 (신림동,임광관악파크)",,신림동,1727,101동,2003호,20.0,임광관악파크,119.96,44.19,639000000,639000000,655700000.0,2020-10-14,2020,10,14,매각,100,103.0,,13~20층,대형,1,202010,1,0,관악구,서울특별시 관악구 신림동
서울남부1계,2019-106979,2019,아파트,"서울특별시 강서구 방화동 819, 104동 7층 705호 (방화동,방화동개화아파트)",,방화동,819,104동,705호,7.0,819방화동개화아파트,133.98,61.423,695000000,695000000,753750000.0,2020-10-13,2020,10,13,매각,100,108.0,법정지상권,4~7층,대형,1,202010,1,1,강서구,서울특별시 강서구 방화동
서울중앙3계,2019-107020,2019,아파트,"서울특별시 강남구 도곡동 467-29, 지동 22층 2207호 (도곡동,타워팰리스)",,도곡동,467-29,지동,2207호,22.0,타워팰리스,141.648,23.24,2210000000,2210000000,2806880000.0,2020-10-13,2020,10,13,매각,100,127.0,,21층 이상,초대형,1,202010,1,0,강남구,서울특별시 강남구 도곡동
서울중앙3계,2019-107358,2019,아파트,"서울특별시 서초구 서초동 1754, 203동 26층 2604호 (서초동,래미안서초에스티지에스)",,서초동,1754,203동,2604호,26.0,래미안서초에스티지에스,111.01,48.4646,2550000000,2550000000,2741000000.0,2020-10-13,2020,10,13,매각,100,107.0,,21층 이상,대형,1,202010,1,0,서초구,서울특별시 서초구 서초동
서울남부1계,2019-109015,2019,아파트,"서울특별시 구로구 오류동 338, 203동 20층2002호 (오류동,동부골든아파트)",,오류동,338,203동,2002호,20.0,338오류동부골든아파트,42.48,15.76,200000000,200000000,221009000.0,2020-10-13,2020,10,13,매각,100,111.0,토지및건물 지분매각,13~20층,소형,1,202010,1,1,구로구,서울특별시 구로구 오류동
서울동부3계,2018-53525,2018,아파트,"서울특별시 성동구 옥수동 561, 102동 13층1302호 (옥수동,래미안옥수리버젠)",,옥수동,561,102동,1302호,13.0,래미안옥수리버젠,84.81,44.32,1390000000,1112000000,1498789000.0,2020-10-12,2020,10,12,매각,80,108.0,,13~20층,중형,1,202010,1,0,성동구,서울특별시 성동구 옥수동
서울북부8계,2018-106043,2018,아파트,"서울특별시 도봉구 방학동 612-2, 3층301호 (방학동,태양아파트)",,방학동,612-2,0,301호,3.0,태양아파트,81.87,38.0,233000000,186400000,193200000.0,2020-10-12,2020,10,12,매각,80,83.0,,지하~3층,중형,1,202010,1,0,도봉구,서울특별시 도봉구 방학동
서울동부3계,2019-3725,2019,아파트,"서울특별시 강동구 둔촌동 518-1, 2층205호 (둔촌동,그랜드아파트)",,둔촌동,518-1,0,205호,2.0,그랜드아파트,107.96,40.01,521000000,521000000,608900000.0,2020-10-12,2020,10,12,매각,100,117.0,,지하~3층,대형,1,202010,1,0,강동구,서울특별시 강동구 둔촌동
서울북부9계,2019-9972,2019,아파트,"서울특별시 성북구 석관동 410, 106동 17층1704호 (석관동,래미안아트리치)",,석관동,410,106동,1704호,17.0,래미안아트리치,84.97,46.3,810000000,810000000,924990000.0,2020-10-12,2020,10,12,매각,100,114.0,,13~20층,중형,1,202010,1,0,성북구,서울특별시 성북구 석관동
서울동부3계,2019-53836,2019,아파트,서울특별시 송파구 잠실동 40,,잠실동,40,0,,33.0,40,84.445,12.95,1150000000,1150000000,1380000000.0,2020-10-12,2020,10,12,매각,100,120.0,대항력있는임차인,21층 이상,중형,1,202010,1,1,송파구,서울특별시 송파구 잠실동
서울동부3계,2019-54549,2019,아파트,"서울특별시 송파구 방이동 89, 111동 12층1203호 (방이동,올림픽선수기자촌아파트)",,방이동,89,111동,1203호,12.0,올림픽선수기자촌아파트,100.82,83.57,1670000000,1670000000,1843500000.0,2020-10-12,2020,10,12,매각,100,110.0,,8~12층,대형,1,202010,1,0,송파구,서울특별시 송파구 방이동
서울북부5계,2019-106217,2019,아파트,"서울특별시 동대문구 장안동 466-5, 6층615호",,장안동,466-5,0,615호,6.0,,12.9463,5.84,125000000,100000000,115050000.0,2020-10-12,2020,10,12,매각,80,92.0,,4~7층,소형,1,202010,1,0,동대문구,서울특별시 동대문구 장안동
서울북부8계,2019-107692,2019,아파트,"서울특별시 노원구 중계동 592, 102동 18층1804호 (중계동,벽산아파트)",,중계동,592,102동,1804호,18.0,벽산아파트,85.0,26.838,611000000,611000000,734444400.0,2020-10-12,2020,10,12,매각,100,120.0,,13~20층,중형,1,202010,1,0,노원구,서울특별시 노원구 중계동
서울동부3계,2020-128,2020,아파트,"서울특별시 송파구 방이동 104-4, 9층902호 (방이동,아크로빌아파트)",,방이동,104-4,0,902호,9.0,아크로빌아파트,190.14,110.07,1295000000,1295000000,1950000000.0,2020-10-12,2020,10,12,매각,100,151.0,,8~12층,초대형,1,202010,1,0,송파구,서울특별시 송파구 방이동
서울북부5계,2020-101065,2020,아파트,"서울특별시 성북구 길음동 1279, 106동 6층604호 (길음동,래미안길음1차)",,길음동,1279,106동,604호,6.0,래미안길음1차,114.98,52.45,955000000,955000000,1088920000.0,2020-10-12,2020,10,12,매각,100,114.0,,4~7층,대형,1,202010,1,0,성북구,서울특별시 성북구 길음동
서울북부8계,2020-101287,2020,아파트,"서울특별시 도봉구 방학동 507, 104동 9층903호 (방학동,우성아파트)",,방학동,507,104동,903호,9.0,우성아파트,83.85,37.9388,380000000,380000000,468980000.0,2020-10-12,2020,10,12,매각,100,123.0,,8~12층,중형,1,202010,1,0,도봉구,서울특별시 도봉구 방학동
서울북부9계,2020-101294,2020,아파트,"서울특별시 성북구 하월곡동 218, 3층306호 (하월곡동,아남아파트)",,하월곡동,218,0,306호,3.0,아남아파트,84.69,25.68,449000000,449000000,523777000.0,2020-10-12,2020,10,12,매각,100,117.0,,지하~3층,중형,1,202010,1,0,성북구,서울특별시 성북구 하월곡동
서울중앙2계,2019-2934,2019,아파트,서울특별시 서초구 방배동  482-4 청광아트빌14차 1층102호,,방배동,482-4,0,102호,1.0,482-4청광아트빌14차,244.84,101.56,1470000000,1470000000,1500000000.0,2020-10-08,2020,10,8,매각,100,102.0,공동담보,지하~3층,초대형,1,202010,1,1,서초구,서울특별시 서초구 방배동
서울중앙2계,2019-2934,2019,아파트,서울특별시 서초구 방배동  482-4 청광아트빌14차 2층202호,,방배동,482-4,0,202호,2.0,482-4청광아트빌14차,244.84,101.55,1480000000,1480000000,1536000000.0,2020-10-08,2020,10,8,매각,100,104.0,공동담보,지하~3층,초대형,1,202010,1,1,서초구,서울특별시 서초구 방배동
서울남부9계,2019-9429,2019,아파트,"서울특별시 구로구 구로동 110-4, 2층203호 (구로동,도림두산베어스타워)",,구로동,110-4,0,203호,2.0,도림두산베어스타워,49.77,18.585,341000000,272800000,302990000.0,2020-10-07,2020,10,7,매각,80,89.0,,지하~3층,소형,1,202010,1,0,구로구,서울특별시 구로구 구로동
서울남부9계,2019-109657,2019,아파트,"서울특별시 영등포구 대림동 778-43, 3층302호 (대림동,종인아네스트)",,대림동,778-43,0,302호,3.0,종인아네스트,75.8,30.963,383000000,306400000,313500000.0,2020-10-07,2020,10,7,매각,80,82.0,대항력있는임차인,지하~3층,중형,1,202010,1,1,영등포구,서울특별시 영등포구 대림동
서울남부9계,2020-1766,2020,아파트,"서울특별시 양천구 목동 950, 101동 2층204호 (목동,목동 이-편한세상)",,목동,950,101동,204호,2.0,950목동이-편한세상,134.77,66.0,1240000000,1240000000,1258000000.0,2020-10-07,2020,10,7,매각,100,101.0,,지하~3층,초대형,1,202010,1,0,양천구,서울특별시 양천구 목동
서울서부5계,2019-6177,2019,아파트,"서울특별시 서대문구 남가좌동 381, 204동 4층404호 (남가좌동,디엠씨센트레빌)",,남가좌동,381,204동,404호,4.0,디엠씨센트레빌,84.98,44.8261,805000000,805000000,887060000.0,2020-10-06,2020,10,6,매각,100,110.0,,4~7층,중형,1,202010,1,0,서대문구,서울특별시 서대문구 남가좌동
서울중앙1계,2019-7779,2019,아파트,"서울특별시 강남구 대치동 66, 5동 1층102호",,대치동,66,5동,102호,1.0,66,141.21,81.02,2199000000,2199000000,2501001000.0,2020-10-06,2020,10,6,매각,100,114.0,,지하~3층,초대형,1,202010,1,0,강남구,서울특별시 강남구 대치동
서울서부5계,2019-56448,2019,아파트,"서울특별시 은평구 진관동 84, 236동 2층201호 (진관동,은평뉴타운우물골)",,진관동,84,236동,201호,2.0,은평뉴타운우물골,167.71,,930000000,930000000,933260000.0,2020-10-06,2020,10,6,매각,100,100.0,대지권미등기,지하~3층,초대형,0,202010,1,1,은평구,서울특별시 은평구 진관동
서울남부8계,2020-930,2020,아파트,"서울특별시 강서구 등촌동 691-3, 103동 13층1305호 (등촌동,부영아파트)",,등촌동,691-3,103동,1305호,13.0,부영아파트,80.64,42.986,797000000,797000000,838080000.0,2020-10-06,2020,10,6,매각,100,105.0,,13~20층,중형,1,202010,1,0,강서구,서울특별시 강서구 등촌동
서울남부8계,2020-101406,2020,아파트,"서울특별시 강서구 가양동 1461, 206동 6층 615호 (가양동,가양2단지성지아파트)",,가양동,1461,206동,615호,6.0,가양2단지성지아파트,39.6,26.737,453000000,453000000,545799999.0,2020-10-06,2020,10,6,매각,100,120.0,,4~7층,소형,1,202010,1,0,강서구,서울특별시 강서구 가양동
서울중앙1계,2019-107600,2019,아파트,"서울특별시 관악구 신림동 739, 나동 2층 202호 (신림동,뉴서울아파트)",,신림동,739,나동,202호,2.0,뉴서울아파트,51.27,60.722,301000000,301000000,410000000.0,2020-10-06,2020,10,6,매각,100,136.0,대항력있는임차인,지하~3층,소형,1,202010,1,1,관악구,서울특별시 관악구 신림동
서울동부2계,2019-3213,2019,아파트,"서울특별시 성동구 성수동1가 685-696, 13층102-1303호 (성수동1가,갤러리아포레)",,성수동1가,685-696,0,102-1303호,13.0,갤러리아포레,217.86,40.8277,4330000000,3464000000,4052000000.0,2020-09-28,2020,9,28,매각,80,94.0,,13~20층,초대형,1,202009,1,0,성동구,서울특별시 성동구 성수동1가
서울북부4계,2019-9385,2019,아파트,"서울특별시 도봉구 창동 26, 6동 15층1506호 (창동,동아아파트)",,창동,26,6동,1506호,15.0,26창동아아파트,109.5,55.16,790000000,790000000,821899000.0,2020-09-28,2020,9,28,매각,100,104.0,,13~20층,대형,1,202009,1,0,도봉구,서울특별시 도봉구 창동
서울북부3계,2019-9583,2019,아파트,"서울특별시 동대문구 회기동 346-18, 11층1109호 (회기동,회기역한일베라체캠퍼스)",,회기동,346-18,0,1109호,11.0,회기역한일베라체캠퍼스,24.31900000000001,7.376,261000000,208800000,213600000.0,2020-09-28,2020,9,28,매각,80,82.0,대항력있는임차인,8~12층,소형,1,202009,1,1,동대문구,서울특별시 동대문구 회기동
서울북부3계,2019-110476,2019,아파트,"서울특별시 도봉구 창동 807, 110동 4층404호 (창동,쌍용아파트)",,창동,807,110동,404호,4.0,쌍용아파트,59.88,23.65,556000000,556000000,635700000.0,2020-09-28,2020,9,28,매각,100,114.0,,4~7층,소형,1,202009,1,0,도봉구,서울특별시 도봉구 창동
서울북부4계,2020-1332,2020,아파트,"서울특별시 중랑구 상봉동 128-10, 10층1001호 (상봉동,에스지타워)",,상봉동,128-10,0,1001호,10.0,에스지타워,84.92,26.1,400000000,400000000,432015000.0,2020-09-28,2020,9,28,매각,100,108.0,,8~12층,중형,1,202009,1,0,중랑구,서울특별시 중랑구 상봉동
서울북부3계,2020-100437,2020,아파트,"서울특별시 동대문구 전농동 6, 6동 9층905호 (전농동,전농우성아파트)",,전농동,6,6동,905호,9.0,전농우성아파트,115.56,55.265,613000000,613000000,674110000.0,2020-09-28,2020,9,28,매각,100,110.0,,8~12층,대형,1,202009,1,0,동대문구,서울특별시 동대문구 전농동
서울북부3계,2020-100482,2020,아파트,"서울특별시 성북구 하월곡동 228, 103동 5층501호 (하월곡동,꿈의숲 푸르지오)",,하월곡동,228,103동,501호,5.0,꿈의숲푸르지오,114.61,70.2975,803000000,803000000,836100000.0,2020-09-28,2020,9,28,매각,100,104.0,,4~7층,대형,1,202009,1,0,성북구,서울특별시 성북구 하월곡동
서울서부3계,2019-5280,2019,아파트,"서울특별시 서대문구 연희동 51-151, 3층302호 (연희동,충우아파트)",,연희동,51-151,0,302호,3.0,충우아파트,105.44,45.03,438000000,280320000,324880000.0,2020-09-22,2020,9,22,매각,64,74.0,대항력있는임차인,지하~3층,대형,1,202009,1,1,서대문구,서울특별시 서대문구 연희동
서울서부6계,2019-5594,2019,아파트,"서울특별시 서대문구 연희동 194-30, 3층비319호 (연희동,브라운스톤 연희)",,연희동,194-30,0,비319호,3.0,브라운스톤연희,12.6,5.479,143000000,114400000,120000000.0,2020-09-22,2020,9,22,매각,80,84.0,대항력있는임차인,지하~3층,소형,1,202009,1,1,서대문구,서울특별시 서대문구 연희동
서울서부6계,2020-410,2020,아파트,"서울특별시 용산구 이촌동 436, 103동 21층2101호 (이촌동,래미안첼리투스)",,이촌동,436,103동,2101호,21.0,래미안첼리투스,124.02,50.5,2900000000,2900000000,3151000000.0,2020-09-22,2020,9,22,매각,100,109.0,,21층 이상,대형,1,202009,1,0,용산구,서울특별시 용산구 이촌동
서울서부3계,2020-50637,2020,아파트,"서울특별시 은평구 진관동 19, 815동 5층501호 (진관동,은평뉴타운 상림마을)",,진관동,19,815동,501호,5.0,은평뉴타운상림마을,134.51,,837000000,837000000,907399000.0,2020-09-22,2020,9,22,매각,100,108.0,대지권미등기,4~7층,초대형,0,202009,1,1,은평구,서울특별시 은평구 진관동
서울북부2계,2019-10149,2019,아파트,"서울특별시 동대문구 장안동 372-9, 에이동 9층901호 (장안동,청솔아파트)",,장안동,372-9,에이동,901호,9.0,청솔아파트,59.92,16.664,387000000,309600000,335120000.0,2020-09-21,2020,9,21,매각,80,87.0,,8~12층,소형,1,202009,1,0,동대문구,서울특별시 동대문구 장안동
서울북부1계,2019-10750,2019,아파트,"서울특별시 동대문구 장안동 466-5, 4층408호",,장안동,466-5,0,408호,4.0,,12.9463,5.84,124000000,99200000,99490000.0,2020-09-21,2020,9,21,매각,80,80.0,,4~7층,소형,1,202009,1,0,동대문구,서울특별시 동대문구 장안동
서울북부1계,2019-108084,2019,아파트,"서울특별시 동대문구 휘경동 57, 107동 3층 305호 (휘경동,주공아파트)",,휘경동,57,107동,305호,3.0,주공아파트,84.84,39.4974,565000000,565000000,678950000.0,2020-09-21,2020,9,21,매각,100,120.0,,지하~3층,중형,1,202009,1,0,동대문구,서울특별시 동대문구 휘경동
서울북부1계,2020-124,2020,아파트,"서울특별시 강북구 수유동 63, 21층2103호 (수유동,삼호아파트,수유프라자)",,수유동,63,0,2103호,21.0,수유프라자,74.48,11.278,347000000,277600000,351999900.0,2020-09-21,2020,9,21,매각,80,101.0,,21층 이상,중형,1,202009,1,0,강북구,서울특별시 강북구 수유동
